Gender,Age_Group,Income_Level,Shop_Frequency,Product_Type,Salary,Monthly_Purchase
2,2,1,2,5,13200,5
1,1,3,1,5,93104,1
2,2,1,2,3,10453,5
2,3,2,2,4,32110,5
1,3,2,2,2,34236,4
2,1,1,1,1,18352,1
2,2,1,2,4,26363,4
2,1,1,1,2,21472,1
1,2,3,2,7,70622,4
2,1,1,1,1,28548,1
2,3,2,2,6,32529,5
1,1,1,1,2,27024,0
1,1,1,1,1,16424,0
1,1,1,1,1,11669,1
2,3,3,3,5,83720,14
2,1,1,1,2,15759,1
2,2,2,3,3,40342,14
2,2,2,3,4,53339,10
1,2,3,2,6,93049,3
1,2,2,3,1,53883,7
2,3,3,3,7,78783,9
1,1,1,1,1,15986,1
1,1,1,1,2,28035,0
2,3,2,2,6,48199,5
2,3,3,3,5,87162,10
1,1,1,1,1,13828,0
1,1,1,1,1,10769,1
2,2,2,3,4,32201,9
2,3,2,2,6,50244,5
1,2,3,2,7,91968,3
2,3,3,3,7,85224,10
1,2,3,2,7,78014,3
1,2,3,2,6,81751,4
1,2,3,2,6,74195,4
2,2,1,2,4,20484,3
1,1,3,1,3,87471,1
2,1,1,1,2,21203,0
1,3,2,2,4,47148,4
1,1,1,1,1,18920,0
2,1,1,1,1,25483,0
2,2,1,2,3,10584,5
1,1,1,1,2,20269,0
1,1,1,1,1,18303,1
2,3,2,2,6,57987,4
1,2,3,2,7,93458,3
1,1,3,1,5,73447,1
2,3,3,3,7,85242,12
1,2,2,3,4,41518,10
1,1,3,1,5,65620,1
1,1,1,1,2,12274,0
1,1,1,1,1,15700,0
2,1,1,1,2,20851,0
2,3,3,3,5,65952,11
2,3,2,2,2,46066,4
2,3,3,3,7,72132,10
1,1,3,1,5,83359,0
2,2,1,2,3,11458,3
1,2,2,3,1,49819,8
1,2,2,3,4,43138,7
1,1,1,1,2,24913,0
1,2,3,2,6,65160,4
2,2,1,2,5,24211,5
1,1,3,1,3,66930,1
1,1,1,1,2,19435,0
1,1,1,1,2,28007,0
2,3,2,2,6,58319,5
2,1,1,1,2,15307,0
2,3,3,3,6,67134,7
1,2,3,2,7,98460,4
2,3,2,2,2,35965,4
1,2,2,3,3,49464,7
2,2,2,3,4,51790,13
1,1,1,1,2,20373,1
2,1,1,1,2,24808,0
2,2,1,2,4,16086,3
1,1,3,1,3,70697,1
2,3,2,2,2,51644,3
1,2,3,2,7,77123,4
2,1,1,1,1,12119,0
1,1,3,1,4,84993,1
1,2,2,3,1,40795,10
1,1,1,1,2,18206,1
2,2,2,3,1,47748,12
1,1,1,1,1,20771,1
2,1,1,1,1,20647,0
2,1,1,1,2,24269,1
2,2,1,2,4,19578,5
2,2,1,2,5,16901,4
1,1,1,1,1,27023,1
2,2,1,2,5,23462,3
1,1,3,1,4,96108,1
1,2,2,3,1,44066,13
2,1,1,1,2,10418,1
2,2,2,3,4,41958,14
2,1,1,1,2,28339,1
2,3,2,2,6,30779,5
2,3,3,3,7,70384,7
2,2,2,3,4,47353,9
2,3,3,3,5,94194,8
1,1,3,1,5,75503,1
2,2,1,2,5,12122,4
1,1,1,1,2,21264,0
2,3,2,2,4,34305,3
2,2,2,3,4,47812,12
2,3,3,3,5,81816,14
1,1,1,1,1,11424,1
1,2,3,2,6,93782,3
2,1,1,1,2,11390,0
2,3,2,2,2,58175,3
1,1,3,1,5,83577,1
1,3,2,2,4,34181,4
2,3,3,3,5,65592,14
2,3,2,2,6,35071,4
1,3,2,2,4,47858,4
1,2,2,3,4,58997,13
1,1,1,1,2,27497,1
1,2,3,2,7,72585,4
1,2,3,2,7,80737,3
1,2,2,3,4,52393,10
1,1,1,1,1,26714,0
2,2,2,3,3,43011,13
2,3,2,2,2,30146,5
2,2,2,3,3,37943,7
1,2,2,3,3,56675,8
2,1,1,1,2,22624,1
1,3,2,2,4,35412,5
2,2,2,3,3,55424,11
2,3,2,2,6,38245,3
1,2,2,3,3,54448,10
2,1,1,1,1,23832,1
1,1,1,1,1,14836,0
2,3,3,3,7,71205,7
2,3,2,2,6,39939,4
1,3,2,2,2,31845,5
1,1,1,1,1,18137,0
2,3,3,3,6,90705,10
1,1,1,1,2,29002,0
2,3,3,3,6,68576,7
2,1,1,1,2,27785,1
2,2,1,2,3,11392,4
1,1,3,1,4,68429,0
2,3,2,2,4,49367,3
2,1,1,1,2,16196,1
1,3,2,2,2,35142,3
1,1,3,1,4,87345,0
1,2,3,2,7,88258,4
2,1,1,1,2,11494,0
1,2,2,3,4,42271,13
2,3,3,3,6,80632,8
1,2,3,2,6,84354,4
1,3,2,2,2,50104,5
1,1,1,1,2,23942,0
1,2,2,3,3,40114,12
1,2,3,2,7,78245,3
1,1,1,1,1,14320,1
1,2,2,3,1,54315,7
1,3,2,2,6,47622,4
2,2,2,3,4,36288,10
2,2,2,3,4,59415,13
2,3,3,3,7,66266,11
2,2,2,3,1,58555,14
2,1,1,1,1,17973,0
1,1,1,1,2,22046,0
1,1,1,1,1,26701,1
1,2,3,2,6,86063,4
2,2,1,2,4,11397,4
2,3,3,3,5,60651,13
2,3,3,3,5,65254,14
1,2,3,2,7,80518,5
1,1,3,1,4,75450,0
2,1,1,1,2,12044,0
2,2,1,2,4,24092,3
2,2,2,3,3,49323,10
2,3,2,2,4,37907,3
2,3,2,2,6,46283,3
2,1,1,1,2,24146,1
2,3,2,2,4,52955,3
1,2,2,3,4,48440,14
2,2,2,3,4,58382,13
2,3,3,3,6,66581,12
1,3,2,2,2,31904,5
2,3,3,3,6,62023,13
1,1,3,1,4,77861,1
2,1,1,1,2,14491,1
1,3,2,2,6,31711,4
1,1,1,1,2,27699,0
1,3,2,2,2,37810,5
1,1,3,1,4,88710,0
1,2,2,3,4,58207,13
1,1,1,1,1,18941,1
2,2,2,3,3,34689,13
1,1,1,1,2,22810,0
1,2,3,2,7,88650,4
1,1,1,1,1,10846,1
1,1,1,1,1,16970,1
1,3,2,2,2,45580,4
1,2,3,2,6,60031,5
1,1,1,1,1,28257,0
2,2,1,2,4,27913,3
2,2,1,2,5,15623,3
1,1,1,1,1,10508,1
1,1,3,1,4,64663,1
2,2,1,2,3,29863,3
2,3,3,3,5,89679,9
2,2,1,2,5,20106,4
2,2,1,2,4,11748,5
2,3,3,3,5,95983,8
1,1,1,1,1,10072,1
1,1,1,1,2,19922,1
2,2,1,2,3,23262,4
1,2,3,2,6,79841,5
1,1,3,1,3,63868,1
2,3,2,2,4,32698,4
1,2,2,3,1,53582,13
2,1,1,1,2,11888,0
2,3,2,2,6,40207,4
1,1,3,1,5,95208,0
2,2,1,2,3,10510,4
1,2,3,2,6,82089,5
1,2,2,3,4,34862,7
2,2,1,2,3,15289,5
1,2,3,2,6,60084,3
1,3,2,2,6,33930,3
1,3,2,2,6,32655,5
1,2,2,3,3,39750,7
1,2,2,3,4,50143,12
1,2,2,3,4,56126,12
2,2,2,3,3,36831,9
2,2,1,2,3,25903,4
1,3,2,2,4,35003,5
2,3,3,3,5,78091,13
1,2,3,2,7,62518,4
1,1,1,1,2,18229,1
2,3,3,3,5,67995,13
2,1,1,1,2,16091,1
1,3,2,2,6,51444,3
1,2,3,2,7,83337,5
2,2,2,3,1,38973,12
1,1,3,1,3,93818,0
1,1,1,1,2,23088,1
2,3,3,3,5,71693,13
2,3,3,3,6,66263,8
1,1,3,1,3,61900,1
2,2,2,3,1,42681,10
1,1,3,1,3,61345,0
2,3,3,3,7,79213,14
2,1,1,1,1,26160,0
1,1,3,1,4,86385,0
1,2,2,3,1,41933,7
2,1,1,1,2,27878,1
2,3,3,3,7,70255,14
1,2,3,2,6,72544,3
2,2,1,2,4,28922,5
1,1,1,1,1,16147,0
2,2,2,3,4,54196,14
1,2,3,2,7,79480,5
2,3,2,2,4,30715,4
2,2,2,3,1,35767,7
2,2,2,3,3,55753,8
1,2,2,3,3,40824,14
1,1,3,1,5,79102,0
2,3,3,3,6,72466,13
2,2,2,3,3,59857,10
1,1,1,1,2,14789,1
1,2,3,2,7,91490,4
2,1,1,1,2,26093,0
2,3,3,3,7,79498,8
2,1,1,1,2,10095,1
1,1,1,1,2,26273,1
1,1,1,1,2,23435,1
2,3,2,2,4,52605,4
1,1,1,1,2,14342,1
2,2,2,3,1,36523,7
2,2,2,3,4,37970,11
1,1,3,1,4,91410,1
2,2,2,3,4,33303,9
1,3,2,2,6,41564,4
1,2,2,3,4,44490,14
1,1,1,1,1,26809,0
2,1,1,1,2,10702,1
2,2,1,2,4,19895,3
1,1,3,1,5,98592,1
2,3,2,2,2,59643,5
2,2,1,2,4,19580,4
1,2,2,3,3,45784,8
1,2,2,3,3,49717,11
2,2,2,3,3,59956,8
2,1,1,1,1,12966,0
2,3,3,3,7,93107,8
2,2,1,2,4,28450,3
2,3,2,2,6,35449,4
2,3,2,2,2,43021,5
2,1,1,1,1,25686,1
2,3,3,3,7,89530,9
1,1,1,1,2,21207,0
2,3,3,3,5,95075,14
2,2,1,2,4,22426,5
1,2,2,3,3,49165,9
2,3,3,3,6,77244,8
1,1,1,1,1,24483,1
2,3,3,3,6,95543,11
1,1,1,1,2,15090,1
2,3,3,3,6,81064,7
1,2,3,2,6,76154,4
2,3,2,2,2,40003,5
1,3,2,2,2,40058,4
1,3,2,2,4,48718,5
1,2,2,3,3,57345,9
1,1,1,1,1,11074,0
1,1,3,1,4,80267,1
1,1,3,1,4,83146,0
2,1,1,1,1,14142,0
2,1,1,1,1,21518,0
2,3,2,2,2,48888,3
1,1,1,1,2,19274,0
2,2,2,3,1,53526,7
2,3,2,2,4,48082,4
2,2,2,3,4,39406,10
1,2,3,2,7,95771,4
2,3,3,3,5,83367,8
1,2,2,3,3,33563,8
2,2,2,3,3,59784,11
1,1,1,1,2,26612,0
2,2,2,3,3,35307,9
2,2,2,3,1,55046,9
2,2,1,2,5,15429,5
2,3,3,3,6,82680,7
2,2,1,2,5,10966,3
2,2,2,3,3,57893,8
1,3,2,2,2,31121,5
1,1,3,1,4,80689,0
2,2,2,3,3,36479,7
2,1,1,1,2,28754,1
1,1,1,1,1,18577,0
2,3,2,2,2,47585,3
1,1,1,1,1,24104,0
1,3,2,2,4,31330,4
2,3,3,3,5,80112,14
2,2,1,2,3,12710,3
1,2,3,2,7,93703,3
1,2,2,3,4,39397,8
2,3,2,2,4,53948,4
2,3,2,2,2,49184,4
2,2,1,2,3,19638,5
2,1,1,1,1,11940,0
1,1,3,1,4,98607,0
2,3,3,3,7,65398,12
1,2,3,2,6,69012,3
2,3,3,3,6,95815,12
2,1,1,1,2,22202,1
2,2,1,2,3,15555,5
1,2,3,2,6,60105,5
1,1,3,1,3,61584,0
2,2,2,3,3,52431,13
1,2,2,3,4,38089,13
1,3,2,2,4,45272,3
1,3,2,2,6,47702,3
1,1,3,1,4,81713,0
1,2,3,2,7,66051,3
1,1,1,1,1,13484,1
1,3,2,2,2,32165,3
2,3,3,3,5,79572,8
1,2,2,3,4,43905,8
1,1,1,1,1,24762,0
1,1,3,1,3,82719,0
1,2,2,3,1,52522,11
1,3,2,2,2,38962,3
2,2,2,3,4,37819,8
2,3,2,2,6,35256,5
2,3,2,2,2,45619,4
1,2,3,2,7,88702,5
2,2,1,2,3,20769,4
2,3,2,2,6,34425,4
1,2,3,2,6,67760,5
2,2,2,3,4,57588,11
2,3,3,3,7,68866,13
2,2,1,2,5,14489,5
2,2,2,3,4,32161,12
2,3,2,2,2,31668,3
2,2,1,2,4,15250,5
2,3,3,3,5,98835,8
2,2,1,2,3,13411,3
1,3,2,2,6,43869,3
1,2,3,2,6,85832,3
1,2,3,2,6,68661,4
2,3,3,3,5,60505,9
1,2,2,3,4,55043,9
2,3,3,3,6,82101,8
1,2,2,3,1,42182,10
2,1,1,1,1,28415,1
2,2,2,3,4,35795,11
1,2,3,2,6,97906,4
1,3,2,2,6,37568,3
1,1,3,1,5,83233,1
2,1,1,1,1,29562,0
2,2,1,2,3,29465,3
2,3,2,2,2,45210,3
2,3,3,3,6,66426,9
2,1,1,1,2,18759,0
1,2,3,2,6,65285,5
2,1,1,1,1,20064,1
1,1,1,1,2,21548,1
2,2,1,2,5,14233,3
1,1,3,1,4,73369,1
2,1,1,1,1,13193,0
2,1,1,1,1,20987,0
1,3,2,2,4,30869,5
2,3,2,2,6,37894,5
2,3,2,2,6,59111,4
2,2,2,3,3,54159,12
1,2,2,3,1,34050,7
2,1,1,1,2,23265,1
1,2,2,3,1,55041,7
1,1,3,1,3,94315,0
2,2,1,2,3,10227,4
2,3,3,3,6,74813,8
2,2,1,2,4,16474,5
1,1,1,1,2,23955,1
2,2,2,3,4,55369,9
1,2,2,3,1,59929,9
1,2,2,3,3,49446,10
1,2,3,2,6,94400,4
2,3,3,3,7,93313,13
2,2,2,3,4,41514,13
2,2,2,3,3,44975,8
1,2,3,2,6,67753,5
1,3,2,2,2,39549,4
1,1,1,1,1,23523,0
1,1,3,1,3,76285,0
1,1,3,1,5,82005,1
1,1,1,1,1,10884,1
2,3,3,3,6,91253,11
2,2,1,2,5,23677,3
2,2,1,2,4,29797,3
2,2,1,2,5,24053,4
1,2,3,2,6,72687,3
1,2,3,2,6,80577,4
1,3,2,2,2,38758,3
1,2,3,2,7,86818,4
2,3,2,2,4,42003,4
2,3,3,3,5,94346,7
1,3,2,2,4,35558,4
2,2,1,2,5,13137,5
2,3,2,2,2,31423,3
1,2,2,3,3,33577,10
2,3,3,3,6,80747,12
2,3,3,3,5,70028,12
1,1,3,1,4,99036,1
1,2,3,2,7,70571,3
2,2,2,3,4,39700,14
2,3,3,3,6,84363,10
2,1,1,1,1,29917,0
2,2,2,3,4,55514,11
1,3,2,2,6,37030,4
2,3,2,2,6,37307,4
2,2,2,3,4,38214,11
1,2,3,2,6,92912,5
2,2,2,3,1,41321,9
2,2,1,2,5,27285,3
2,3,2,2,2,35298,5
2,2,1,2,3,23449,4
2,2,1,2,5,22148,4
1,2,2,3,3,49863,12
1,1,1,1,1,28506,0
1,1,1,1,1,26107,1
2,2,2,3,1,34890,10
1,3,2,2,6,34742,4
2,3,2,2,2,45610,5
1,1,3,1,3,70290,1
1,1,1,1,2,17734,0
2,3,3,3,5,64564,13
2,1,1,1,1,12495,1
2,2,1,2,5,18128,4
2,1,1,1,1,12715,1
1,2,3,2,6,96358,5
2,3,2,2,2,51090,4
2,2,1,2,5,18270,3
1,2,2,3,4,33384,8
2,2,2,3,3,53464,9
2,2,1,2,4,12752,3
2,3,3,3,5,73464,9
1,3,2,2,6,45149,3
2,1,1,1,1,25870,1
2,2,2,3,4,36731,13
1,1,3,1,3,80431,1
1,1,3,1,5,85517,0
2,3,3,3,6,96245,8
1,2,2,3,1,31411,14
1,3,2,2,2,40979,4
1,2,3,2,7,86416,3
2,3,2,2,6,51341,5
1,1,3,1,3,68342,1
2,3,2,2,2,30595,5
2,1,1,1,2,25980,0
1,3,2,2,2,46199,4
2,2,2,3,3,51740,9
1,1,3,1,5,88569,0
1,1,3,1,4,84815,1
1,2,3,2,6,74680,5
1,3,2,2,6,46382,5
2,2,1,2,5,16955,5
1,1,1,1,1,28515,1
1,1,1,1,2,20573,1
2,1,1,1,2,18280,1
2,2,1,2,4,13427,3
1,2,3,2,7,72290,4
1,1,1,1,2,20854,0
1,3,2,2,2,35462,5
1,1,3,1,3,90458,1
2,2,2,3,4,48378,11
2,1,1,1,1,14849,0
2,2,2,3,3,51350,7
1,1,1,1,2,22057,0
1,3,2,2,4,49144,5
2,2,2,3,3,50390,14
2,3,3,3,5,91205,7
2,3,2,2,6,50231,3
1,1,1,1,2,16314,0
2,3,2,2,2,53939,3
1,1,3,1,4,72547,1
1,3,2,2,2,35872,3
1,1,1,1,2,14520,0
1,1,1,1,2,12082,1
2,3,3,3,6,85044,10
2,2,1,2,5,19446,5
1,3,2,2,4,45444,4
2,2,1,2,4,10538,4
1,1,3,1,4,88166,1
2,2,1,2,5,22327,3
1,2,3,2,6,99914,4
2,1,1,1,1,24904,1
1,3,2,2,2,50363,3
2,2,1,2,3,21346,3
2,3,2,2,6,56222,5
2,2,1,2,5,26830,4
1,2,2,3,3,53603,8
1,1,3,1,4,64047,0
2,3,2,2,2,38442,5
1,2,2,3,3,30275,14
2,1,1,1,1,12569,0
1,1,3,1,5,94955,0
2,3,2,2,4,34985,4
2,3,3,3,5,74821,11
1,1,3,1,5,68530,1
2,3,2,2,6,46413,4
1,1,3,1,3,76587,1
2,3,2,2,6,40255,3
2,3,2,2,2,34570,4
2,2,2,3,3,54048,10
2,3,3,3,7,74665,11
1,3,2,2,6,54144,5
1,3,2,2,6,48040,4
1,1,1,1,1,13902,1
1,1,3,1,3,76767,0
1,1,1,1,1,11674,1
2,3,3,3,5,67442,11
1,1,3,1,3,75789,1
1,1,3,1,5,70719,1
2,2,1,2,5,22138,3
2,2,1,2,5,24612,3
1,1,1,1,2,25135,1
1,2,2,3,1,58737,14
2,1,1,1,1,10251,0
2,2,1,2,5,21017,4
1,1,1,1,1,10007,1
1,2,3,2,7,69067,5
1,3,2,2,4,58965,5
2,2,2,3,4,37673,10
2,2,2,3,3,41522,13
2,1,1,1,1,16963,1
2,2,1,2,3,16433,3
2,2,2,3,3,31986,14
1,2,2,3,1,38465,10
2,2,1,2,3,11755,5
1,2,2,3,4,31903,11
2,2,1,2,5,28147,3
2,2,1,2,5,27943,3
2,3,2,2,4,58567,5
1,1,3,1,3,74770,0
2,2,1,2,4,26693,4
1,1,3,1,4,75618,0
2,2,2,3,4,40827,11
2,1,1,1,2,29845,1
1,2,2,3,3,57499,11
1,1,3,1,4,68634,0
2,3,2,2,2,37136,5
2,2,1,2,3,11757,3
1,1,1,1,1,14006,0
1,1,3,1,5,93753,1
2,1,1,1,1,17585,0
2,3,2,2,6,53181,3
1,2,3,2,6,66821,5
1,1,3,1,5,89235,0
1,3,2,2,4,57221,5
2,1,1,1,1,12023,1
1,2,2,3,1,57729,9
2,3,3,3,7,60499,14
2,3,2,2,2,35784,3
1,2,2,3,3,40933,11
1,1,3,1,3,98708,0
2,2,1,2,5,22170,5
1,1,3,1,3,85849,0
2,2,1,2,3,26700,5
1,2,3,2,7,60024,5
2,2,2,3,1,48280,9
2,3,3,3,7,81635,10
1,2,3,2,6,68803,4
1,3,2,2,2,46559,5
1,2,2,3,4,41584,14
1,1,1,1,1,19532,1
2,2,2,3,3,48956,12
1,1,3,1,3,61711,1
1,1,1,1,1,20506,0
2,3,2,2,4,38241,5
1,3,2,2,6,39014,4
2,1,1,1,1,13887,1
2,3,3,3,6,65802,9
2,1,1,1,2,24706,1
1,3,2,2,6,55185,5
1,3,2,2,4,39592,3
1,1,1,1,2,21060,0
2,2,1,2,3,16752,5
2,3,3,3,6,68766,12
2,3,3,3,7,97857,10
1,2,2,3,1,52073,13
1,3,2,2,6,37414,5
1,1,1,1,2,17237,1
1,3,2,2,6,56126,3
2,2,2,3,3,50600,13
2,1,1,1,2,16618,0
2,2,1,2,4,15592,4
1,3,2,2,4,41712,5
1,2,2,3,1,52913,12
2,2,2,3,1,41593,7
1,2,3,2,7,78087,3
2,3,3,3,5,62059,14
1,2,3,2,7,97896,4
1,1,1,1,1,26971,0
1,2,3,2,6,82751,4
2,2,1,2,3,18351,5
1,3,2,2,6,59341,5
2,2,2,3,4,47181,9
2,3,3,3,5,80720,11
1,2,3,2,7,63332,4
2,3,3,3,5,73049,13
1,2,3,2,7,70622,4
2,2,2,3,3,50744,7
2,3,2,2,4,48444,5
1,2,3,2,7,81916,4
1,1,3,1,4,80377,0
1,3,2,2,4,43193,4
2,2,2,3,3,54926,10
1,1,1,1,2,20316,1
1,1,3,1,5,76508,0
1,3,2,2,2,49968,4
1,3,2,2,4,53085,3
2,3,2,2,6,42168,5
2,3,3,3,7,97736,14
1,2,3,2,6,81550,4
1,1,1,1,2,26265,1
2,2,2,3,1,32868,13
2,2,1,2,4,21237,4
1,1,3,1,5,90099,0
2,3,2,2,6,58938,3
1,1,1,1,2,17898,1
2,2,1,2,4,17998,3
1,2,3,2,7,90112,3
2,3,2,2,2,36747,3
1,1,1,1,1,18647,1
1,2,2,3,4,35624,11
2,2,1,2,5,19631,5
1,1,1,1,1,29810,1
1,1,3,1,3,99141,1
2,2,1,2,5,12299,4
1,1,1,1,2,24947,1
1,3,2,2,4,49050,3
1,1,3,1,3,94957,1
2,2,2,3,1,35654,12
2,3,3,3,6,90305,7
2,3,3,3,7,85338,10
1,3,2,2,4,50134,4
1,1,1,1,2,20371,0
1,2,3,2,6,65611,5
1,1,3,1,5,89283,1
2,2,1,2,3,17881,4
1,2,2,3,4,54616,8
2,2,1,2,4,12839,5
2,3,2,2,2,57306,4
2,1,1,1,2,23663,0
1,1,3,1,5,77316,1
2,3,2,2,6,37985,3
1,1,3,1,4,62924,0
2,1,1,1,1,26846,1
2,3,2,2,6,33402,3
1,1,3,1,3,98259,1
1,2,3,2,6,94712,4
1,1,3,1,5,92933,0
2,3,3,3,5,96213,7
1,1,3,1,3,77236,1
1,3,2,2,6,35075,5
2,2,2,3,1,37604,11
1,3,2,2,6,49665,4
2,3,3,3,7,81732,9
2,3,3,3,7,83252,14
1,1,3,1,5,77698,0
2,2,1,2,5,25038,4
1,2,2,3,4,44882,13
2,3,2,2,6,53878,4
2,1,1,1,2,11955,0
1,1,1,1,2,29749,1
1,1,1,1,2,26323,0
1,3,2,2,2,45079,5
2,2,2,3,3,37502,9
2,1,1,1,2,22639,1
2,3,2,2,2,58184,5
2,2,2,3,4,47513,7
1,3,2,2,2,30416,4
1,2,2,3,4,35366,13
1,1,3,1,4,95621,0
1,2,2,3,3,58884,8
2,1,1,1,2,23659,0
2,3,3,3,5,82072,9
2,3,3,3,7,74329,14
1,2,3,2,6,86547,5
2,1,1,1,1,24777,0
2,2,2,3,1,47039,9
2,3,2,2,6,45057,4
2,1,1,1,2,13587,0
2,1,1,1,1,15409,1
2,2,2,3,3,37319,7
2,2,2,3,4,46864,12
1,2,3,2,6,90078,5
2,1,1,1,2,10747,0
1,2,3,2,7,73994,4
2,3,3,3,6,62338,14
2,3,2,2,4,43270,3
1,1,3,1,3,96987,1
2,2,1,2,3,27941,4
2,2,2,3,4,47277,13
1,1,1,1,2,25767,0
1,2,3,2,6,90905,3
1,3,2,2,4,35900,4
2,2,2,3,4,36408,11
1,2,2,3,4,30884,7
2,1,1,1,2,24475,0
1,1,1,1,1,18842,0
2,3,2,2,2,42693,4
2,2,1,2,5,18325,5
2,3,3,3,5,73228,10
2,2,2,3,3,49350,11
1,2,2,3,1,45997,14
1,3,2,2,4,34234,3
2,2,2,3,4,45952,14
2,1,1,1,2,17914,0
2,3,2,2,4,30847,4
1,1,1,1,1,15135,1
2,3,3,3,6,71864,9
1,3,2,2,4,36190,3
2,3,2,2,2,32871,5
1,1,3,1,5,81260,1
2,1,1,1,1,28650,0
1,2,2,3,1,35040,14
1,1,1,1,1,10137,1
1,1,1,1,2,14913,0
2,2,2,3,1,45597,8
1,3,2,2,6,41371,3
1,2,2,3,4,41299,7
1,3,2,2,2,40386,4
1,2,3,2,6,99534,5
2,3,3,3,5,67673,9
2,3,2,2,6,33144,5
2,1,1,1,2,29604,0
1,1,1,1,1,16007,1
1,1,3,1,3,81202,0
2,2,2,3,4,38015,8
1,1,3,1,5,79607,1
1,2,3,2,7,69602,5
1,1,3,1,5,79122,0
2,2,1,2,4,10583,3
2,2,1,2,4,12714,5
2,2,2,3,1,33072,12
2,2,1,2,4,11192,4
2,2,1,2,3,26048,3
1,2,2,3,1,43867,7
1,3,2,2,2,56248,5
2,3,2,2,2,50763,3
1,3,2,2,6,40275,4
2,1,1,1,1,18848,1
2,2,2,3,1,53383,9
1,1,1,1,2,26831,1
2,3,3,3,6,98299,12
2,1,1,1,1,12892,0
1,1,1,1,1,12501,1
1,1,3,1,4,83796,1
2,3,2,2,2,30554,5
2,2,2,3,1,33807,9
2,2,2,3,4,37390,12
1,2,2,3,1,45147,12
2,2,2,3,3,49211,9
1,1,3,1,3,78823,0
2,2,1,2,5,11704,5
2,2,1,2,5,27736,4
2,1,1,1,1,22789,0
1,2,2,3,4,54077,8
2,2,2,3,4,37916,9
1,3,2,2,6,51847,5
2,1,1,1,2,24421,0
2,2,2,3,3,42183,11
1,2,2,3,1,38455,14
2,3,2,2,6,49183,4
2,1,1,1,2,17712,1
1,2,3,2,7,87138,3
1,2,3,2,6,78726,4
2,1,1,1,2,27564,1
1,1,1,1,2,28567,1
1,1,1,1,2,18055,0
1,1,3,1,5,87883,0
1,2,3,2,7,69189,4
1,2,3,2,6,64205,3
2,3,3,3,5,65538,10
2,2,1,2,5,12745,4
1,3,2,2,2,41971,3
1,2,2,3,3,50530,14
2,1,1,1,2,25666,1
1,1,1,1,1,22707,1
2,3,2,2,6,48573,3
2,3,3,3,5,92338,7
1,3,2,2,2,37431,4
1,1,1,1,1,25826,0
1,2,3,2,7,86215,3
1,3,2,2,6,42045,4
1,3,2,2,2,39854,5
1,3,2,2,4,45981,5
1,3,2,2,4,38453,3
1,2,2,3,3,47537,14
1,2,2,3,3,50498,9
1,2,2,3,4,54247,13
2,2,2,3,3,59860,14
2,1,1,1,2,10092,0
1,2,3,2,7,91719,3
2,3,3,3,7,66258,11
2,3,2,2,2,52986,3
2,2,1,2,5,22100,5
1,1,1,1,2,17580,0
1,2,3,2,7,63773,4
2,3,2,2,6,44423,5
2,3,3,3,7,74416,11
2,3,3,3,6,70682,8
1,1,3,1,5,95302,1
2,3,2,2,6,43440,5
1,2,3,2,6,77663,5
2,3,3,3,5,81123,11
2,2,1,2,4,29946,4
2,1,1,1,2,25805,1
2,3,2,2,2,42844,3
1,1,1,1,1,10073,1
1,2,3,2,7,63494,3
1,1,3,1,3,70960,1
2,1,1,1,1,15891,1
2,3,2,2,4,36759,5
1,2,3,2,7,81022,4
2,2,1,2,3,23953,3
1,1,1,1,1,22479,1
1,3,2,2,6,38651,5
2,1,1,1,1,10615,1
2,3,3,3,6,62901,14
1,1,3,1,3,76739,1
1,1,1,1,2,15427,1
2,3,2,2,4,55592,4
1,2,3,2,6,71124,4
2,2,2,3,4,32793,13
1,2,2,3,4,36235,11
2,2,1,2,3,15983,4
2,1,1,1,1,29626,0
2,3,2,2,2,57412,3
1,1,1,1,1,26213,0
2,2,2,3,3,48376,13
1,1,1,1,1,10283,0
2,2,1,2,5,25760,3
2,2,1,2,4,16320,3
2,2,2,3,4,32783,8
1,3,2,2,4,51980,4
2,3,2,2,4,41343,4
2,3,2,2,2,57451,3
1,2,3,2,6,62705,3
1,3,2,2,6,47411,3
2,3,3,3,5,94040,11
1,2,3,2,7,71691,5
2,3,2,2,4,30904,5
1,2,3,2,6,87507,5
2,3,3,3,7,63079,12
1,1,3,1,5,73599,0
1,1,1,1,2,19876,1
2,3,3,3,6,91231,11
1,1,1,1,2,26415,1
2,1,1,1,1,10463,0
1,3,2,2,4,57402,3
2,3,3,3,6,68798,8
2,1,1,1,1,22252,0
1,3,2,2,6,59612,4
2,2,1,2,5,29488,3
2,2,1,2,3,14428,3
1,1,1,1,2,11287,1
1,1,3,1,5,94101,1
1,1,1,1,2,19521,1
1,2,2,3,4,46857,7
2,2,1,2,4,28091,3
1,1,3,1,4,78215,1
1,2,3,2,6,88949,4
1,1,3,1,5,62492,0
1,2,2,3,3,55545,12
2,3,2,2,6,48671,5
1,1,3,1,3,88888,0
1,3,2,2,6,56259,5
2,3,2,2,4,40977,4
1,2,3,2,7,80479,4
2,3,3,3,5,80781,14
1,3,2,2,6,42173,3
2,1,1,1,2,25645,1
1,1,1,1,1,10995,1
1,2,2,3,4,35649,14
1,1,1,1,2,18057,1
1,3,2,2,2,54775,4
1,3,2,2,2,41933,5
2,2,1,2,4,22065,3
1,1,1,1,1,27780,1
1,1,1,1,1,17712,1
2,3,3,3,5,84409,11
1,1,3,1,4,82017,0
1,2,3,2,7,71678,3
